Stages,C_Pt_in [M],C_Pd_in [M],C_Rh_in [M],q_Pt_in [mol PGM/mol ddFc],q_Pd_in [mol PGM/mol ddFc],q_Rh_in [mol PGM/mol ddFc],C_Pt_out [M],C_Pd_out [M],C_Rh_out [M],q_Pt_out [mol PGM/mol ligand],q_Pd_out [mol PGM/mol ligand],q_Rh_out [mol PGM/mol ligand],Material Residual Pt [mol PGM/time],Material Residual Pd [mol PGM/time],Material Residual Rh [mol PGM/time],Q_org [L/time],PGM Recovery [%],PPM Mass Total Feed [mg/L],PGM Relative Purity [%],Q_aq [L/time],C_lig [L/time],Q_aq/(Q_org*C_lig) [1/M],Ligand,q_max_Pt,q_max_Pd,q_max_Rh,K_eq_Pt,K_eq_Pd,K_eq_Rh
12,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.780197955267537e-05,2.522858862923699e-10,0.00033824236813723775,0.14579268837075407,0.14749609126693422,0.0004113539840470725,-6.804235994084529e-15,-4.625346113062978e-12,-3.4474240953250024e-19,0.1045068781158654,98.74498868756537,500.0,95,1,0.1,95.68748182213548,ddFc,0.2879852906545492,0.5672048091684707,0.0043427402054965,1944.8921266635248,2570.8441565741555,1986.6844878510333
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.5226283000023716e-05,5.857813458079868e-07,0.000300429222570532,0.05838202840531011,0.058942070880082534,0.001610911479205736,-3.686287386450715e-18,7.936359902593892e-17,-3.4558944247975454e-19,0.26141770157847233,87.70598534866178,500.0,95,1,0.1,38.25295662695665,ddFc,0.2913601305054027,0.56300817207664,0.0038657366622636,1594.5811029317265,2572.947072044444,4196.635932059865
4,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.652731293421033e-05,2.2364181367534995e-07,0.00031826814017653734,0.08253599945278715,0.08341843912517316,0.0013137899571578945,-3.686287386450715e-18,4.0115480381963664e-17,-1.7618285302889447e-19,0.18475677862950313,92.91380046332152,500.0,95,1,0.1,54.125213018858815,ddFc,0.2913601305054027,0.56300817207664,0.0038657366622636,1594.5811029317265,2572.947072044444,4196.635932059865
5,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7050506513550853e-05,7.981211423915812e-08,0.00032547606061415795,0.0991129770584594,0.10021638313049379,0.0011095532413946507,-7.003946034256359e-17,-4.851371041003638e-15,-1.633079522306291e-18,0.15380280056646292,95.01804904103057,500.0,95,1,0.1,65.01832192372005,ddFc,0.2913601305054027,0.56300817207664,0.0038657366622636,1594.5811029317265,2572.947072044444,4196.635932059865
6,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.728841099091816e-05,2.749915138149836e-08,0.0003290022918033904,0.10991966045245588,0.11116449646515973,0.000976416826437561,-2.001437210408241e-15,-4.877710648582001e-13,-7.582638943820497e-18,0.13866012992196933,96.04748145899784,500.0,95,1,0.1,72.118784293852,ddFc,0.2913601305054027,0.56300817207664,0.0038657366622636,1594.5811029317265,2572.947072044444,4196.635932059865
7,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.740373693386516e-05,9.256044848946512e-09,0.00033084686663506415,0.11657045420030508,0.11790092656543005,0.0008944860284112007,-1.6965595595053173e-15,-6.314736060442083e-13,-4.267351988267165e-18,0.13073914178712948,96.58597851922742,500.0,95,1,0.1,76.48818757187561,ddFc,0.2913601305054027,0.56300817207664,0.0038657366622636,1594.5811029317265,2572.947072044444,4196.635932059865
8,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7460645696978387e-05,3.0653678432226605e-09,0.0003318105591476827,0.1203763303422173,0.12175527649047592,0.0008476038362367955,-4.0351836455565504e-15,-2.351792805638242e-12,-4.372384073726698e-18,0.12660090242783612,96.86731467111422,500.0,95,1,0.1,78.98837850464857,ddFc,0.2913601305054027,0.56300817207664,0.0038657366622636,1594.5811029317265,2572.947072044444,4196.635932059865
9,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7488235901669522e-05,1.0072095408210945e-09,0.0003322956191040483,0.12238773546727265,0.12379213119981551,0.0008228273044495238,-3.035722714872513e-14,-2.624185677785329e-11,-8.809142651444724e-18,0.12451800086265569,97.00892094051177,500.0,95,1,0.1,80.3096735469603,ddFc,0.2913601305054027,0.56300817207664,0.0038657366622636,1594.5811029317265,2572.947072044444,4196.635932059865
10,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7501166059608302e-05,3.340560313540249e-10,0.00033252850507075894,0.1233775704451635,0.12479444094393286,0.0008106347005579441,-5.3239747679900695e-14,-6.460091988257088e-11,-8.368685518872487e-18,0.12351796841318949,97.07690864493503,500.0,95,1,0.1,80.95988080493865,ddFc,0.2913601305054027,0.56300817207664,0.0038657366622636,1594.5811029317265,2572.947072044444,4196.635932059865
11,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7507063185886797e-05,1.1651889398185654e-10,0.0003326359300725722,0.12383958530023217,0.12526226715174635,0.0008049437343911519,-5.824767751461124e-14,-1.0353307165582304e-10,-6.62210358163412e-18,0.12305667724083126,97.1082698272944,500.0,95,1,0.1,81.2633676141705,ddFc,0.2913601305054027,0.56300817207664,0.0038657366622636,1594.5811029317265,2572.947072044444,4196.635932059865
12,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7509642531475763e-05,5.0425881127817875e-11,0.00033268415379854234,0.12404811742285606,0.12547341947969293,0.0008023751071678463,-7.150053119020505e-14,-1.8727180526798004e-10,-6.201975239795987e-18,0.12284960385700981,97.12234804966972,500.0,95,1,0.1,81.4003438842135,ddFc,0.2913601305054027,0.56300817207664,0.0038657366622636,1594.5811029317265,2572.947072044444,4196.635932059865
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.6615254832862002e-05,8.989403779440325e-07,0.00033276970899023193,0.09342944087215152,0.09439241741892711,0.0005987289953512465,-1.235990476633475e-17,2.1315414711065017e-16,-4.472333961502706e-19,0.16320557865419041,97.14732465588874,500.0,95,1,0.1,61.27241533323189,ddFc,0.2879773241660844,0.5666243020606775,0.0033238802018284,1829.8386939207376,2576.250045873719,1567.375914095099
4,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7397555404693868e-05,3.6128580258682966e-07,0.00033741798253079784,0.12304278889937463,0.12441820717593033,0.00041362956354367396,-6.904199434387692e-16,-1.3201028811749005e-14,-4.031029795983215e-18,0.1238624635502136,98.50432118091797,500.0,95,1,0.1,80.73470939762164,ddFc,0.2879773241660844,0.5666243020606775,0.0033238802018284,1829.8386939207376,2576.250045873719,1567.375914095099
5,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.770423548924455e-05,1.3792953153305479e-07,0.0003390011353616918,0.13794049573326753,0.13953073966301915,0.00032048432181760073,-1.734723475976807e-17,-2.688821387764051e-17,-2.354751593366955e-19,0.11046296501483684,98.9664998524967,500.0,95,1,0.1,90.52807878782585,ddFc,0.2879773241660844,0.5666243020606775,0.0033238802018284,1829.8386939207376,2576.250045873719,1567.375914095099
6,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7820054562934193e-05,5.1215708207952425e-08,0.0003395541351513819,0.14403310099372837,0.14571285580292784,0.00028238788729988216,-2.168404344971009e-19,6.505213034913027e-19,5.886878983417387e-20,0.10578233654942651,99.12794017789976,500.0,95,1,0.1,94.53374094575352,ddFc,0.2879773241660844,0.5666243020606775,0.0033238802018284,1829.8386939207376,2576.250045873719,1567.375914095099
7,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7861855263641725e-05,1.8776288551094913e-08,0.0003397319991590924,0.14610861913555695,0.147819745498706,0.00026940804822098754,2.168404344971009e-19,2.3852447794681098e-18,3.7269449679189215e-20,0.10427680479570879,99.17986501370912,500.0,95,1,0.1,95.89860390900202,ddFc,0.2879773241660844,0.5666243020606775,0.0033238802018284,1829.8386939207376,2576.250045873719,1567.375914095099
8,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7876572025989347e-05,6.8505049385482955e-09,0.00033978502784202074,0.14673890346098648,0.1484599939216087,0.00026546547267461336,-5.963111948670274e-16,-2.3332030751888055e-16,-1.5077186461126546e-19,0.10382790405001369,99.19534597407701,500.0,95,1,0.1,96.31322226424817,ddFc,0.2879773241660844,0.5666243020606775,0.0033238802018284,1829.8386939207376,2576.250045873719,1567.375914095099
9,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7881726747446236e-05,2.49536579166803e-09,0.0003398002201514935,0.14692041312918333,0.1486445553958393,0.0002643297060654838,-6.505213034913027e-19,0.0,-1.6940658945086007e-21,0.10369928124511044,99.19978115005834,500.0,95,1,0.1,96.43268381352945,ddFc,0.2879773241660844,0.5666243020606775,0.0033238802018284,1829.8386939207376,2576.250045873719,1567.375914095099
10,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7883537778960355e-05,9.085145945382202e-10,0.00033980450309490507,0.14697163905908753,0.14869671232659307,0.0002640090225382638,-2.3143379573875578e-15,-2.2943929742225144e-13,-2.236166980751353e-19,0.10366301436778427,99.20103149371296,500.0,95,1,0.1,96.46642113378228,ddFc,0.2879773241660844,0.5666243020606775,0.0033238802018284,1829.8386939207376,2576.250045873719,1567.375914095099
11,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.788417997857702e-05,3.3073938268542285e-10,0.0003398057036448242,0.1469859949579352,0.14871135516800796,0.00026391909759668913,-7.494005416219807e-16,-3.880906013220553e-13,-1.2874900798265365e-19,0.10365284606732303,99.20138197697392,500.0,95,1,0.1,96.47588444898994,ddFc,0.2879773241660844,0.5666243020606775,0.0033238802018284,1829.8386939207376,2576.250045873719,1567.375914095099
12,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.788440791744264e-05,1.2047821643955642e-10,0.00033980603953720983,0.14699000848469598,0.14871545841264844,0.00026389393712219437,-8.621575675604731e-16,-1.1242612743544989e-12,-1.3721933745519665e-19,0.10365000034424729,99.20148003591905,500.0,95,1,0.1,96.47853320586132,ddFc,0.2879773241660844,0.5666243020606775,0.0033238802018284,1829.8386939207376,2576.250045873719,1567.375914095099
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.744732885285805e-05,4.7508171522075856e-07,0.0003405258007934405,0.10106141805107081,0.10218691167414706,0.00013365535607384846,-1.1926223897340549e-17,1.2902005852577503e-16,-4.828087799349512e-20,0.15079825233577868,99.41160397011352,500.0,95,1,0.1,66.31376587663132,ddFc,0.2732181749368552,0.5682184237809836,0.0036140990334443,1532.0087222488405,2575.892267493943,259.89119456289654
4,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7826652800760498e-05,1.4695411575341442e-07,0.00034149853140496585,0.1290285213689956,0.13052574614419124,8.830802315158533e-05,-1.3437818566219839e-14,-4.752363867016607e-13,-4.837193403532496e-18,0.11808313247084395,99.69557866482754,500.0,95,1,0.1,84.68610029861048,ddFc,0.2732181749368552,0.5682184237809836,0.0036140990334443,1532.0087222488405,2575.892267493943,259.89119456289654
5,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7946052000160566e-05,4.368920185251342e-08,0.0003418050828366698,0.1413607932491101,0.14302190855976227,6.831176106567553e-05,-8.522696437474053e-15,-1.8127947060131433e-13,-6.2765141391543655e-18,0.10777315010139832,99.78507194097288,500.0,95,1,0.1,92.7874891899467,ddFc,0.2732181749368552,0.5682184237809836,0.0036140990334443,1532.0087222488405,2575.892267493943,259.89119456289654
6,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.798190793750212e-05,1.2735273778132806e-08,0.0003418982210008922,0.14558901313289832,0.14730623873435406,6.145592195914053e-05,-1.4710455076283324e-14,-5.288087676080799e-15,-6.858849290391697e-19,0.10464072186594851,99.81226228682806,500.0,95,1,0.1,95.56508997339145,ddFc,0.2732181749368552,0.5682184237809836,0.0036140990334443,1532.0087222488405,2575.892267493943,259.89119456289654
7,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7992303731901707e-05,3.684532776761356e-09,0.00034192377697796564,0.14679377231917995,0.14852709365383757,5.950241086902209e-05,-7.874245960132198e-13,-3.296440811290102e-13,-6.505213034913027e-19,0.1037812111445423,99.81972298632857,500.0,95,1,0.1,96.35655519641605,ddFc,0.2732181749368552,0.5682184237809836,0.0036140990334443,1532.0087222488405,2575.892267493943,259.89119456289654
8,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7995270714538866e-05,1.0635396074551676e-09,0.0003419303507737313,0.14710688732864907,0.1488444488993753,5.899466658102594e-05,-1.0842021724855044e-18,2.168404344971009e-19,1.8211208365967457e-20,0.10356011250530467,99.8216421113397,500.0,95,1,0.1,96.56227439389627,ddFc,0.2732181749368552,0.5682184237809836,0.0036140990334443,1532.0087222488405,2575.892267493943,259.89119456289654
9,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7996114129286363e-05,3.067982082814363e-10,0.00034193199762250307,0.14718553059887615,0.14892417663346907,5.8867129214452734e-05,-4.0115480381963664e-16,-4.615492016357692e-14,6.077461396549605e-20,0.10350472159817677,99.822122885124,500.0,95,1,0.1,96.61395002656718,ddFc,0.2732181749368552,0.5682184237809836,0.0036140990334443,1532.0087222488405,2575.892267493943,259.89119456289654
10,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7996353636671082e-05,8.869077237851712e-11,0.00034193240654055375,0.14720506886422985,0.14894399047436205,5.883544039758176e-05,-2.0478410633906208e-15,-3.010772403957973e-12,-9.063252535621014e-20,0.10349096733150003,99.82224226286047,500.0,95,1,0.1,96.62679031657146,ddFc,0.2732181749368552,0.5682184237809836,0.0036140990334443,1532.0087222488405,2575.892267493943,259.89119456289654
11,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7996419345305424e-05,2.8432317873607425e-11,0.0003419325077983913,0.14720990639095718,0.1489489012212879,5.882759187298226e-05,-9.325222885547824e-15,-4.262990503135777e-11,-3.9387032047324966e-20,0.10348756200813311,99.82227182362803,500.0,95,1,0.1,96.62996988192744,ddFc,0.2732181749368552,0.5682184237809836,0.0036140990334443,1532.0087222488405,2575.892267493943,259.89119456289654
12,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7996429992931562e-05,8.902313704332574e-12,0.0003419325328511192,0.14721110419067693,0.14895011419328266,5.882565008156579e-05,-2.7872669450257348e-15,-2.2902769090948905e-11,-1.3721933745519665e-19,0.10348671924620224,99.82227913741119,500.0,95,1,0.1,96.63075680473831,ddFc,0.2732181749368552,0.5682184237809836,0.0036140990334443,1532.0087222488405,2575.892267493943,259.89119456289654
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7182894756572137e-05,7.53515774958306e-07,0.00034079180006758435,0.11465282615782751,0.11588862809247984,0.00013159570021324215,-1.0519579998757855e-14,-1.8391191347610913e-13,-1.2796126734170715e-17,0.13294508362805235,99.48925862781026,500.0,95,1,0.1,75.21902824159741,ddFc,0.2920938163762817,0.5714814699371675,0.0041048154364305,1711.512983190919,2595.405138870597,249.85218402681127
4,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.770747584629738e-05,2.7438201580981554e-07,0.0003416552989072794,0.14315685080682122,0.14479471949488268,8.324131623518838e-05,-8.461525750902421e-14,-1.3572823420737734e-12,-2.000607118119932e-17,0.10643768471933023,99.74134467967595,500.0,95,1,0.1,93.95168662649321,ddFc,0.2920938163762817,0.5714814699371675,0.0041048154364305,1711.512983190919,2595.405138870597,249.85218402681127
5,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.789891536667778e-05,9.58217469116845e-08,0.00034190000515735687,0.15400917792603894,0.1558088322356247,6.482633976458462e-05,-1.0370827460692844e-14,-3.752857399841325e-15,-6.963669617614417e-19,0.09892507421186929,99.81278314561605,500.0,95,1,0.1,101.08660599619922,ddFc,0.2920938163762817,0.5714814699371675,0.0041048154364305,1711.512983190919,2595.405138870597,249.85218402681127
6,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.796526928437889e-05,3.2852236341630494e-08,0.0003419643088115204,0.15713877116029246,0.15898841500168234,5.951392797872288e-05,-4.336808689942018e-19,2.6020852139652106e-18,4.785736151986797e-20,0.09695064880468748,99.83155567147648,500.0,95,1,0.1,103.14526125705007,ddFc,0.2920938163762817,0.5714814699371675,0.0041048154364305,1711.512983190919,2595.405138870597,249.85218402681127
7,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.798773401727174e-05,1.1193122819972432e-08,0.00034197961517557515,0.15790208190605803,0.1597653112476239,5.8217430884917334e-05,-9.236751988273006e-15,-3.4184894498467955e-15,-2.372751043496109e-19,0.09648055925056566,99.83602414405063,500.0,95,1,0.1,103.64782374477551,ddFc,0.2920938163762817,0.5714814699371675,0.0041048154364305,1711.512983190919,2595.405138870597,249.85218402681127
8,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7995303314126297e-05,3.806597320633124e-09,0.0003419830883182155,0.15807613165702744,0.1599429758920588,5.7921509164142316e-05,-4.7704895589362195e-18,-4.336808689942018e-19,1.418780186650953e-20,0.09637385047552799,99.83703807803121,500.0,95,1,0.1,103.76258653833986,ddFc,0.2920938163762817,0.5714814699371675,0.0041048154364305,1711.512983190919,2595.405138870597,249.85218402681127
9,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7997856081887136e-05,1.2938755192629434e-09,0.00034198386390904784,0.1581149857626879,0.15998281772347467,5.7855345756129715e-05,-3.903127820947816e-18,0.0,-7.517417406881916e-21,0.09635000676818606,99.83726450060621,500.0,95,1,0.1,103.78826463457929,ddFc,0.2920938163762817,0.5714814699371675,0.0041048154364305,1711.512983190919,2595.405138870597,249.85218402681127
10,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7998720082711845e-05,4.3972467295330324e-10,0.00034198403634055343,0.15812360395463343,0.15999171711601567,5.784063467204595e-05,-1.1975012995102396e-14,-8.686194125084867e-15,-4.605741650695258e-20,0.09634470077515382,99.83731483950126,500.0,95,1,0.1,103.79398056710643,ddFc,0.2920938163762817,0.5714814699371675,0.0041048154364305,1711.512983190919,2595.405138870597,249.85218402681127
